sr_no,date,startup_name,subvertical,city,investors,investment_type,amount_usd,remarks,year,industry
756,NaT,edgefx,diy project kits seller,hyderabad,"cross border angels & experts, rajasthan angel innovators network, the chennai angels",seed funding,,,,ecommerce
757,NaT,eazydiner,online restaurant reservation platform,gurgaon,youwecan ventures,seed funding,,,,ecommerce
758,NaT,healthintel,online pharmacy,delhi,blip initiatives,seed funding,,,,healthcare
759,NaT,unbxd,cloud-based product discovery platform,bangalore,eight roads ventures,private equity,12500000.0,,,technology
760,NaT,darwinbox,enterprise human resources management platform,hyderabad,"lightspeed india partners, endiya partners, 3one4 capital advisors llp, startupxseed ventures llp",private equity,4000000.0,,,technology
761,NaT,forevershop,mobile based ecommerce platform,bangalore,91maker.com,seed funding,300000.0,,,ecommerce
762,NaT,insider.in,events ticketing platform,mumbai,paytm,private equity,5200000.0,,,ecommerce
763,NaT,fynd,fashion etailer,mumbai,"iifl seed ventures, kae capital, fj labs, singularity ventures, growx, tracxn labs, axis capital",private equity,2400000.0,,,ecommerce
764,NaT,grow fit,health-tech platform,bangalore,"manipal education and medical group (memg), sar group, the grover trust",private equity,4500000.0,,,ecommerce
765,NaT,fabulyst,artificial intelligence based platform,hyderabad,ibhubs,seed funding,215000.0,,,technology
766,NaT,mswipe,point-of-sale services,mumbai,"uc-rnt fund, matrix partners, alcon edge capital, dsg consumer partners",private equity,31000000.0,,,technology
767,NaT,oneassist,credit card fraud protection,mumbai,sequoia capital,private equity,,,,ecommerce
768,NaT,julia computing,open source language for data science and machine learning,bangalore,"general catalyst, founder collective",private equity,4600000.0,,,technology
769,NaT,kissht,consumer lending platform,mumbai,"endiya partners, ventureast",private equity,2000000.0,,,ecommerce
770,NaT,explore life traveling,local homes booking platform,bangalore,"mekin maheshwari, bharat vijay, krish seshadri, amar arsikere",seed funding,500000.0,,,ecommerce
771,NaT,loantap,lending platform for salaried professionals,mumbai,"kae capital, india quotient, ifmr, and mas financial services ltd",private equity,4000000.0,,,ecommerce
772,NaT,voxweb,mobile based social networking platform,mumbai,undisclosed investors,seed funding,1000000.0,,,ecommerce
773,NaT,hug innovations,gesture based xc2 xa0 smartwatch manufacturer,hyderabad,"mohit srivastav, kishore ganji, venkat vallabhaneni, rajeev menon",private equity,5000000.0,,,technology
774,NaT,flipkart,online marketplace,bangalore,naspers,private equity,71000000.0,,,ecommerce
775,NaT,v resorts,holiday & vacation resort aggregator,noida,"seedfund, rb international",private equity,4000000.0,,,ecommerce
776,NaT,stashfin,personal finance app,delhi,"snow leopard ventures, alto partners",private equity,5000000.0,,,ecommerce
777,NaT,formcept,unified data analysis platform,bangalore,gujarat venture finance ltd,private equity,,,,ecommerce
778,NaT,spares hub,automobile parts marketplace,pune,"the chennai angels, anthill scale ventures, esvee technologies inc, inc95 consulting",seed funding,311000.0,,,ecommerce
779,NaT,fitraq,fitness centre discovery platform,delhi,"aparup sengupta, devendra reddy,",seed funding,,,,ecommerce
780,NaT,rubique,online marketplace for financial products,mumbai,"kalaari capital, udayan goyal",private equity,3000000.0,,,ecommerce
781,NaT,niki.ai,ai based personal assistant,bangalore,"sap.io, unilazer ventures",private equity,2000000.0,,,ecommerce
782,NaT,fitpass,online fitness marketplace,delhi,"abhinav bindra, gaurav marya",private equity,1000000.0,,,ecommerce
783,NaT,zinghr,"digital employee solutions,",mumbai,zeta,private equity,,,,technology
784,NaT,tagos design,in-video discovery platform,bangalore,undisclosed investors,private equity,5000000.0,,,technology
785,NaT,urbanclap,mobile services marketplace,gurgaon,"vy capital, saif partners, accel partner, bessemer venture partners",private equity,21000000.0,,,ecommerce
786,2017-01-05,ace2three,online rummy playing website,hyderabad,clairvest group,private equity,73700000.0,,2017.0,ecommerce
787,2017-01-05,power2sme,buying portal for smes,gurgaon,international finance corporation,private equity,10000000.0,,2017.0,ecommerce
788,2017-02-05,innovapptive,enterprise mobility solutions,hyderabad,hyderabad angels,seed funding,1500000.0,,2017.0,technology
789,2017-02-05,4tigo,truck network company,bangalore,"accel partners, nandan nilekani,",private equity,10000000.0,,2017.0,logistics
790,2017-02-05,smecorner,online platform for small business loans,mumbai,dutch government fund,private equity,,,2017.0,ecommerce
791,2017-02-05,zippserve,real estate risk assessment platform,bangalore,undisclosed investors,seed funding,390000.0,,2017.0,ecommerce
792,2017-03-05,ola,cab aggregation app,bangalore,"falcon edge capital, xc2 xa0 capital advisers",private equity,104500000.0,,2017.0,ecommerce
793,2017-03-05,sumeru,software & mobile development services,bangalore,undisclosed investors,seed funding,1000000.0,,2017.0,technology
794,2017-04-05,healthians,online diagnostics and wellness platform,delhi,"asuka holdings, youwecan ventures, beenext, beenos, m&s partners",private equity,,,2017.0,ecommerce
795,2017-05-05,healthmir,ai-based health content platform,delhi,nimit panigrahi,seed funding,,,2017.0,ecommerce
796,2017-05-05,uactive,health-based social networking & discovery app,mumbai,hinduja family,seed funding,,,2017.0,ecommerce
797,2017-05-05,i-lend,peer-to-peer lending platform,hyderabad,50k ventures,seed funding,,,2017.0,ecommerce
798,2017-05-05,good methods global,cloud based practice management software,trivandrum,accel partners,private equity,,,2017.0,technology
799,2017-05-05,balance app,money savings & management app,bangalore,rainmatter,seed funding,233000.0,,2017.0,ecommerce
800,2017-08-05,yepme,private label fashion etailer,gurgaon,"rainbow digital services pvt. ltd, ilearnfinance academy pvt. ltd.",private equity,700000.0,,2017.0,ecommerce
801,2017-08-05,nightstay,last minute hotel booking mobile app,delhi,"indian angels network, letsventure",seed funding,,,2017.0,ecommerce
802,2017-08-05,devourin,restaurant automation solution,pune,deepak nathani,seed funding,,,2017.0,technology
803,2017-08-05,mygreens,cold-press juices manufacturer,delhi,"ajay relan, letsventure",seed funding,1000000.0,,2017.0,food
804,2017-08-05,ace turtle,omni-channel platform,bangalore,"vertex ventures, c31 ventures",private equity,5000000.0,,2017.0,technology
805,2017-08-05,curefit,health-tech platform,bangalore,"trifecta capital advisors llp, prathithi investment trust, rnt capital, gokul rajaram, aditya agarwal, ruchi sanghvi & others",private equity,3200000.0,,2017.0,technology
806,2017-09-05,curie labs,energy analytics startup,delhi,satoshi studios,seed funding,50000.0,,2017.0,technology
807,2017-09-05,uncanny vision,computer vision on embedded systems,bangalore,anand chandrasekaran,seed funding,,,2017.0,technology
808,2017-09-05,anchanto,ecommerce fulfilment and technology platform,pune,luxasia group,private equity,,,2017.0,technology
809,2017-09-05,sequretek,it security & data management services,mumbai,"gvfl, unicorn india ventures",private equity,,,2017.0,technology
810,2017-10-05,lucideus,cyber security startup,delhi,"vellayan subbiah, jonathan boutelle, rajan anandan, xc2 xa0 rahul chawla, salil donde, amit ranjan, govind rajan & others",seed funding,,,2017.0,technology
811,2017-10-05,vidooly,video intelligence platform,noida,"times internet, gvfl",private equity,1400000.0,,2017.0,ecommerce
812,2017-10-05,shopclues,online marketplace,gurgaon,innoven capital,private equity,7700000.0,,2017.0,ecommerce
813,2017-10-05,fourth ambit,community building platform,bangalore,1crowd,seed funding,600000.0,,2017.0,ecommerce
814,2017-10-05,chymera vr,advertising platform for virtual reality,bangalore,"varsha rao, surojit chatterjee, nirav choksi & others",seed funding,,,2017.0,technology
815,2017-11-05,early salary,online lending platform,pune,"dg ventures india, dewan housing finance corp",private equity,4000000.0,,2017.0,ecommerce
816,2017-11-05,book my diamond,diamond b2b etailer,mumbai,chirag nikunj sheth & others,seed funding,,,2017.0,ecommerce
817,2017-11-05,ion energy,clean tech startup,mumbai,"aakrit vaish, swapan rajdev, sushill jiwarajka",seed funding,,,2017.0,technology
818,2017-12-05,legal raasta,legal services to smes & individuals,delhi,impanix capital,private equity,5000000.0,,2017.0,ecommerce
819,2017-12-05,log 9 materials,nanotech product developer,bangalore,gems,seed funding,,,2017.0,technology
820,2017-12-05,remit guru,digital money transfer platform,mumbai,"infibeam, ccavenue",private equity,466000.0,,2017.0,ecommerce
821,2017-12-05,aequm,cloud ecommerce platform,bangalore,undisclosed investors,seed funding,1000000.0,,2017.0,ecommerce
822,NaT,zapty,project management tool,bangalore,ideaspring capital,seed funding,500000.0,,,technology
823,NaT,vernacular.ai,multi-lingual ai platform for businesses,bangalore,kstart capital,seed funding,,,,technology
824,NaT,niki.ai,ai-based chatbot,bangalore,sap,private equity,,,,technology
825,NaT,telr,online payment gateway,mumbai,innovations east,private equity,3000000.0,,,technology
826,NaT,fynd,fashion ecommerce portal,mumbai,rocketship,private equity,500000.0,,,ecommerce
827,NaT,genie,hyperlocal delivery and logistics mobile app,chennai,undisclosed investors,seed funding,250000.0,,,ecommerce
828,NaT,paysense,online lending platform,mumbai,jungle ventures,private equity,5300000.0,,,ecommerce
829,NaT,the good life,online luxury tea etailer,mumbai,"ayesha takia azmi, abu farhan azmi",seed funding,1000000.0,,,ecommerce
830,NaT,pumpkart,online water pumps etailer,chandigarh,dr. ritesh malik,seed funding,,,,ecommerce
831,NaT,paytm,mobile wallet & ecommerce platform,bangalore,softbank group,private equity,1400000000.0,,,ecommerce
832,NaT,ezcred,consumer lending platform,bangalore,"dheeraj pandey, rajesh yohannan, akash garg",seed funding,1000000.0,,,ecommerce
833,NaT,healthsutra,health food maker,hyderabad,"ankur capital, hyderabad angels",seed funding,,,,food
834,NaT,yepme,private fashion brand etailer,delhi,gokaldas exports ltd,private equity,,,,ecommerce
835,NaT,delhivery,ecommerce logistics provider,delhi,fosun international,private equity,30000000.0,,,logistics
836,NaT,zipgrid,"cashless, paperless solutions for housing societies",mumbai,"jll, 1crowd",seed funding,500000.0,,,ecommerce
837,NaT,travelspice,travel ecommerce portal,hyderabad,eagle10 ventures,seed funding,,,,ecommerce
838,NaT,magicpin,hyperlocal discovery platform,gurgaon,"lightspeed venture partners, vy capital,",private equity,6600000.0,,,ecommerce
839,NaT,the print,news portal,delhi,"ratan tata, nandan nilekani, uday kotak, vijay shekhar sharma, kiran mazumdar-shaw, rajiv c mody",seed funding,,,,ecommerce
840,NaT,box8,food delivery platform,mumbai,trifecta capital,private equity,1000000.0,,,ecommerce
841,NaT,gennext students,online tutoring services,mumbai,undisclosed investors,seed funding,580000.0,,,ecommerce
842,NaT,aye finance,non-banking financial company,gurgaon,blue orchard,private equity,8000000.0,,,fintech
843,NaT,whatsloan,online lending mobile app,bangalore,lahiri music xe2 x80 x99s family office,seed funding,,,,ecommerce
844,NaT,cube consumer services,finance management mobile app,mumbai,,seed funding,,,,ecommerce
845,NaT,nivesh,online mf investment platform,noida,"pv sahad, sandeep shroff, rahul gupta",seed funding,,,,ecommerce
846,NaT,wowflux,image processing solution,delhi,undisclosed investors,seed funding,,,,technology
847,NaT,collateral medical,online medical equipment supplier,mumbai,carpediem capital,private equity,3500000.0,,,ecommerce
848,NaT,loadshare,express logistics network,bangalore,matrix partners,seed funding,,,,logistics
849,NaT,simplilend,online lending platform,delhi,undisclosed investors,seed funding,,,,ecommerce
850,NaT,supr daily,subscription based delivery platform,mumbai,"soma capital, great oaks ventures, 122 west ventures",private equity,1500000.0,,,ecommerce
851,NaT,swiggy,online food delivery platform,bangalore,"nasper, accel india, saif partners, bessemer venture partners, harmony partners, norwest venture partners",private equity,80000000.0,,,ecommerce
852,NaT,sastasundar,online pharmacy,kolkata,rohto pharmaceutical,private equity,5000000.0,,,ecommerce
853,NaT,magicpin,hyperlocal discovery xc2 xa0 & rewards platform,gurgaon,"lightspeed india partners, waterbridge ventures",private equity,7000000.0,,,ecommerce
854,2017-01-04,cashe,online & mobile based lending platform,mumbai,"mathew cyriac, florintree advisors,",private equity,3800000.0,,2017.0,ecommerce
855,2017-03-04,eruditus,executive education provider,mumbai,bertelsmann india,private equity,8200000.0,,2017.0,edtech
856,2017-03-04,testbook,online test preparation platform,mumbai,matrix partners india,private equity,,,2017.0,ecommerce
857,2017-03-04,healthcare at home,home healthcare provider,noida,quadria capital advisors,private equity,40000000.0,,2017.0,healthcare
858,2017-03-04,tyre express,enterprise iot solutions for tyre performance,mumbai,rohitash gupta,seed funding,,,2017.0,technology
859,2017-03-04,smartcoin,micro lending platform,bangalore,unicorn india ventures & others,private equity,,,2017.0,ecommerce
860,2017-04-04,waycool,fresh-produce distribution platform,chennai,aspada investments,private equity,2700000.0,,2017.0,food
861,2017-04-04,perfios,fin-tech solutions,bangalore,bessemer venture partners,private equity,6100000.0,,2017.0,technology
862,2017-04-04,whatfix,interactive tech-support guides,bangalore,"stellaris venture partners, helion venture partners, powerhouse ventures, gokul rajaram, girish mathrubootham, aneesh reddy, vispi daver",private equity,3690000.0,,2017.0,technology
